Site,Plot,Transect,Section_short,Coral_num,Sps,Max_width,Coral_ID,coords_x,coords_y,New_death_051018,Old_death_051018,Health_state_051018,Notes_051018,Found_051018,SCTLD_051018,Treated_051018,New_death_060118,Health_state_060118,Notes_060118,Found_060118,SCTLD_060118,Treated_060118,New_death_062118,Health_state_062118,Notes_062118,Found_062118,SCTLD_062118,Treated_062118,New_death_071618,Health_state_071618,Notes_071618,Found_071618,SCTLD_071618,Treated_071618,New_death__081718,Old_death_081718,Health_state_081718,Notes_081718,Found_081718,SCTLD_081718,Treated_081718,New_death_103018,Health_state_103018,Notes_103018,Found_103018,SCTLD_103018,Treated_103018,New_death_110918,Health_state_110918,Notes_110918,Found_110918,SCTLD_110918,Treated_110918,New_death_112918,Health_state_112918,Notes_112918,Found_112918,SCTLD_112918,Treated_112918,New_death_121318,Health_state_121318,Notes_121318,Found_121318,SCTLD_121318,Treated_121318,New_death_010419,Health_state_010419,Notes_010419,Found_010419,SCTLD_010419,Treated_010419,New_death_011819,Health_state_011819,Notes_011819,Found_011819,SCTLD_011819,Treated_011819,New_death_020819,Health_state_020819,Notes_020819,Found_020819,SCTLD_020819,Treated_020819,New_death_030419,Health_state_030419,Notes_030419,Found_030419,SCTLD_030419,Treated_030419,New_death_032119,Health_state_032119,Notes_032119,Found_032119,SCTLD_032119,Treated_032119,New_death_041119,Health_state_041119,Notes_041119,Found_041119,SCTLD_041119,Treated_041119,New_death_050219,Health_state_050219,Notes_050219,Found_050219,SCTLD_050219,Treated_050219,New_death_051619,Health_state_051619,Notes_051619,Found_051619,SCTLD_051619,Treated_051619,New_death_052819,Health_state_052819,Notes_052819,Found_052819,SCTLD_052819,Treated_052819,New_death_061319,Health_state_061319,Notes_061319,Found_061319,SCTLD_061319,Treated_061319
3,46,10,0-5,17,MCAV,85,3_p46_t10_s0_c17_MCAV,9.648046497,2.257668712,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,25,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,46,10,0-5,18,SSID,20,3_p46_t10_s0_c18_SSID,9.279786891,2.220858896,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,46,10,0-5,19,SSID,30,3_p46_t10_s0_c19_SSID,9.252663868,2.404907975,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,10,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,10,0,FWRI Treated,1,Healthy,Treated,10,0,FWRI Treated,1,Healthy,Treated,10,0,FWRI Treated,1,Healthy,Treated,20,0,FWRI Treated,1,Healthy,Treated,20,0,FWRI Treated,1,Healthy,Treated,20,0,FWRI Treated,1,Healthy,Treated,20,0,FWRI Treated,1,Healthy,Treated,20,0,FWRI Treated,1,Healthy,Treated,20,0,FWRI Treated,1,Healthy,Treated,20,1,FWRI Treated,1,Unknown,Treated,20,1,FWRI Treated,1,Unknown,Treated
3,46,10,0-5,20,SINT,15,3_p46_t10_s0_c20_SINT,9.014853084,2.625766871,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,30,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,46,10,0-5,21,CNAT,35,3_p46_t10_s0_c21_CNAT,9.303196642,2.883435583,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,2,0,FWRI Treated,1,Healthy,Treated,2,0,FWRI Treated,1,Healthy,Treated,2,0,FWRI Treated,1,Healthy,Treated,2,0,FWRI Treated,1,Healthy,Treated,2,0,FWRI Treated,1,Healthy,Treated,20,1,FWRI Treated 10% UT/SCTLD,1,SCTLD,Treated,50,1,FWRI Treated 40% UT/SCTLD,1,SCTLD,Treated
3,46,10,0-5,22,SSID,10,3_p46_t10_s0_c22_SSID,9.198902163,2.662576687,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,5,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,46,10,0-5,23,MCAV,25,3_p46_t10_s0_c23_MCAV,9.672586374,2.662576687,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,46,10,0-5,24,MCAV,30,3_p46_t10_s0_c24_MCAV,9.56667743,2.809815951,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,10,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,46,10,0-5,25,CNAT,20,3_p46_t10_s0_c25_CNAT,9.644171779,3.141104294,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,2,0,FWRI Treated,1,Healthy,Treated,2,0,FWRI Treated,1,Healthy,Treated,2,0,FWRI Treated-no photo,1,Healthy,Treated,2,0,FWRI Treated,1,Healthy,Treated,10,0,FWRI Treated,1,Healthy,Treated,10,1,FWRI Treated,1,Unknown,Treated,10,1,FWRI Treated,1,Unknown,Treated
3,46,10,0-5,26,CNAT,10,3_p46_t10_s0_c26_CNAT,9.511947046,3.288343558,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,80,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,2,0,FWRI Treated,1,Healthy,Treated,2,0,FWRI Treated,1,Healthy,Treated,2,0,FWRI Treated,1,Healthy,Treated,3,0,FWRI Treated,1,Healthy,Treated,3,0,FWRI Treated,1,Healthy,Treated,3,1,FWRI Treated,1,Unknown,Treated,3,1,FWRI Treated,1,Unknown,Treated
3,46,10,0-5,27,SSID,15,3_p46_t10_s0_c27_SSID,8.906845334,3.251533742,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,1,NF,0,Unknown,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,5,0,FWRI Treated,1,Healthy,Treated,5,0,FWRI Treated,1,Healthy,Treated,5,0,FWRI Treated,1,Healthy,Treated,5,0,FWRI Treated-No Photo,1,Healthy,Treated,5,0,FWRI Treated-No Photo,1,Healthy,Treated,5,0,FWRI Treated,1,Healthy,Treated,5,0,FWRI Treated,1,Healthy,Treated,5,1,FWRI Treated,1,Unknown,Treated,5,1,FWRI Treated,1,Unknown,Treated
3,46,10,0-5,28,SINT,150,3_p46_t10_s0_c28_SINT,9.27558928,3.17791411,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,80,0,KO,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,46,10,0-5,29,MCAV,30,3_p46_t10_s0_c29_MCAV,9.639974169,4.098159509,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,46,10,0-5,30,MCAV,25,3_p46_t10_s0_c30_MCAV,9.454794963,4.319018405,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,46,10,0-5,31,MCAV,10,3_p46_t10_s0_c31_MCAV,9.638844043,4.355828221,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,46,10,0-5,32,MCAV,25,3_p46_t10_s0_c32_MCAV,9.585566677,4.503067485,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,46,10,0-5,33,MCAV,20,3_p46_t10_s0_c33_MCAV,9.506457862,4.539877301,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,10,0,FWRI Treated-2%UT,1,Healthy,Treated,10,1,FWRI Treated-2%UT,1,Unknown,Treated,10,1,FWRI Treated-2%UT,1,Unknown,Treated
3,46,10,0-5,34,MCAV,15,3_p46_t10_s0_c34_MCAV,9.610752341,4.760736196,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,46,10,0-5,35,OFAV,210,3_p46_t10_s0_c35_OFAV,9.082337746,5.239263804,0,0,0,OLD DEATH,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,0,same as T9-#23,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,1,0,FWRI Treated,1,Healthy,Treated,1,0,FWRI Treated,1,Healthy,Treated,1,1,FWRI Treated,1,Unknown,Treated,1,1,FWRI Treated,1,Unknown,Treated
3,46,10,5-10,1,SINT,25,3_p46_t10_s5_c1_SINT,9.582660639,5.165644172,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,25,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,10,0,Funky,1,Healthy,NA,10,0,Funky,1,Healthy,NA,10,0,Funky,1,Healthy,NA,10,0,Funky,1,Healthy,NA,10,0,Funky,1,Healthy,NA,10,0,MOVED-Knocked Over,1,Healthy,NA,10,0, ,1,Healthy,NA,10,0, ,1,Healthy,NA,15,1,,1,Unknown,NA,40,1,,1,Unknown,NA
3,46,10,5-10,2,SSID,25,3_p46_t10_s5_c2_SSID,9.578140136,6.196319018,0,0,0,LOOSE,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,100,1,dead,1,Dead,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,46,10,5-10,3,MCAV,35,3_p46_t10_s5_c3_MCAV,9.103648692,6.380368098,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,30,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,46,10,5-10,4,OFAV,20,3_p46_t10_s5_c4_OFAV,8.945592509,6.417177914,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,80,0,loose,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,46,10,5-10,5,MCAV,10,3_p46_t10_s5_c5_MCAV,9.07604133,6.674846626,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,20,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,46,10,5-10,6,SSID,15,3_p46_t10_s5_c6_SSID,9.680820149,6.785276074,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,5,0,DS,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,46,10,5-10,7,MCAV,35,3_p46_t10_s5_c7_MCAV,9.441879238,7.263803681,0,0,0,PREDATION,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,10,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,FWRI Database,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,47,1,0-5,1,MCAV,25,3_p47_t1_s0_c1_MCAV,0.741933,0.238112514,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,85,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,47,1,0-5,2,MCAV,20,3_p47_t1_s0_c2_MCAV,0.512007,0.570168477,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,47,1,0-5,3,PAST,15,3_p47_t1_s0_c3_PAST,0.341126,0.435885808,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,47,1,0-5,4,MCAV,130,3_p47_t1_s0_c4_MCAV,0.222897,1.401895649,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,20,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0.2,0,,1,Healthy,NA,0.5,0,,1,Healthy,NA,5,0,SCTLD?,1,Healthy,NA,20,1,SCTLD,1,SCTLD,NA,25,1,SCTLD,1,SCTLD,NA,30,1,SCTLD,1,SCTLD,NA,35,1,SCTLD,1,SCTLD,NA
3,47,1,0-5,5,SSID,15,3_p47_t1_s0_c5_SSID,0.793769,1.53840049,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,5,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,15,0,,1,Healthy,NA,30,1,,1,Unknown,NA,30,1,,1,Unknown,NA
3,47,1,0-5,6,DLAB,15,3_p47_t1_s0_c6_CNAT,0.736627,1.538083037,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,5,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,60,1,SCTLD,1,SCTLD,NA,100,0,Dead/SCTLD,1,Healthy,NA,Dead,1,Dead,1,Dead,NA,Dead,1,Dead,1,Dead,NA,Dead,1,Dead,1,Dead,NA
3,47,1,0-5,7,SSID,10,3_p47_t1_s0_c7_SSID,0.565067,1.570463255,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,5,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,47,1,0-5,8,SSID,10,3_p47_t1_s0_c8_SSID,0.536632,1.536971951,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,5,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,47,1,0-5,9,PAST,15,3_p47_t1_s0_c9_PAST,0.735947,1.704745924,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,0,pale,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
3,47,1,0-5,10,PAST,15,3_p47_t1_s0_c10_SINT,-0.0368246,2.033786082,0,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,1,NF,0,Unknown,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA,0,0,,1,Healthy,NA
